COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,FOUR_YR_GRAD_RATE,FOUR_YR_ADJ_COHORT_COUNT,GRADUATED_COUNT
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,50,EAST BRUNSWICK HIGH SCHOOL,Schoolwide,97.17,778,756
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,White,96.58,439,424
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Black,90.24,41,37
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Hispanic,100,48,48
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Asian,98.78,246,243
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,American Indian,-,-,-
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Native Hawaiian,-,-,-
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Two or More Races,-,-,-
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Economically Disadvantaged,94.68,94,89
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Students with Disability,85.71,77,66
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,999,Districtwide Total,Districtwide,97.17,778,756
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,White,93.04,158,147
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Black,84.51,71,60
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Hispanic,83.5,103,86
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Asian,93.02,172,160
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,American Indian,-,-,-
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Native Hawaiian,-,-,-
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Two or More Races,-,-,-
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Limited English Proficiency,-,-,-
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Economically Disadvantaged,83.89,149,125
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Students with Disability,79.73,74,59
23,MIDDLESEX,1290,EDISON TWP,50,EDISON HIGH SCHOOL,Schoolwide,89.76,508,456
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,White,95.92,98,94
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Black,97.3,37,36
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Hispanic,-,-,-
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Asian,98.64,368,363
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,American Indian,-,-,-
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Native Hawaiian,-,-,-
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Two or More Races,-,-,-
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Limited English Proficiency,-,-,-
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Economically Disadvantaged,93.42,76,71
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Students with Disability,88.64,44,39
23,MIDDLESEX,1290,EDISON TWP,53,JOHN P. STEVENS HIGH SCHOOL,Schoolwide,97.71,523,511
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,White,94.14,256,241
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Black,88.89,108,96
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Hispanic,84.3,121,102
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Asian,96.85,540,523
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,American Indian,-,-,-
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Native Hawaiian,-,-,-
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Two or More Races,-,-,-
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Limited English Proficiency,87.18,39,34
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Economically Disadvantaged,87.11,225,196
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Students with Disability,83.05,118,98
23,MIDDLESEX,1290,EDISON TWP,999,Districtwide Total,Districtwide,93.79,1031,967
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,White,94.44,54,51
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Black,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Hispanic,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Asian,96.88,32,31
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,American Indian,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Native Hawaiian,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Two or More Races,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Limited English Proficiency,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Economically Disadvantaged,89.19,37,33
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Students with Disability,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,50,HIGHLAND PARK HIGH SCHOOL,Schoolwide,93.7,127,119
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,White,94.44,54,51
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Black,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Hispanic,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Asian,96.88,32,31
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,American Indian,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Native Hawaiian,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Two or More Races,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Economically Disadvantaged,89.19,37,33
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Students with Disability,-,-,-
23,MIDDLESEX,2150,HIGHLAND PARK BORO,999,Districtwide Total,Districtwide,93.7,127,119
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,White,95.28,127,121
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Black,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Hispanic,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Asian,100,32,32
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,American Indian,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Native Hawaiian,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Two or More Races,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Limited English Proficiency,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Economically Disadvantaged,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Students with Disability,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,50,METUCHEN HIGH SCHOOL,Schoolwide,95.65,184,176
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,White,95.28,127,121
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Black,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Hispanic,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Asian,100,32,32
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,American Indian,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Native Hawaiian,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Two or More Races,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Economically Disadvantaged,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Students with Disability,-,-,-
23,MIDDLESEX,3120,METUCHEN BORO,999,Districtwide Total,Districtwide,95.65,184,176
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,White,88.3,94,83
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Black,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Hispanic,83.72,43,36
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Asian,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,American Indian,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Native Hawaiian,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Two or More Races,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Limited English Proficiency,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Economically Disadvantaged,82.98,47,39
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Students with Disability,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,50,MIDDLESEX HIGH SCHOOL,Schoolwide,88.27,162,143
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,White,88.3,94,83
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Black,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Hispanic,83.72,43,36
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Asian,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,American Indian,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Native Hawaiian,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Two or More Races,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Economically Disadvantaged,82.98,47,39
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Students with Disability,-,-,-
23,MIDDLESEX,3140,MIDDLESEX BORO,999,Districtwide Total,Districtwide,88.27,162,143
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,White,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Hispanic,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Asian,100,30,30
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Economically Disadvantaged,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Students with Disability,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,10,MIDDLESEX COUNTY VOC ACADEMY MATH SCIENCE &ENGINEERING TECHN,Schoolwide,100,42,42
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,White,97.87,47,46
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Hispanic,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Asian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Economically Disadvantaged,100,32,32
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Students with Disability,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,40,MIDDLESEX COUNTY VOCATIONAL SCHOOL  EAST  BRUNSWICK,Schoolwide,98.84,86,85
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,White,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Hispanic,87.04,54,47
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Asian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Economically Disadvantaged,92.68,41,38
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Students with Disability,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,60,MIDDLESEX COUNTY VOCATIONAL SCHOOL PERTH AMBOY,Schoolwide,86.57,67,58
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,White,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Hispanic,95.35,43,41
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Asian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Economically Disadvantaged,93.22,59,55
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Students with Disability,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,65,MIDDLESEX COUNTY VOCATIONAL SCHOOL PISCATAWAY,Schoolwide,95.51,89,85
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,White,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Hispanic,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Asian,97.92,48,47
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Economically Disadvantaged,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Students with Disability,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,70,MIDDLESEX COUNTY VOC ACAD ALLIED HEALTH & BIOMEDICAL SCIENCE,Schoolwide,98.51,67,66
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,White,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Hispanic,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Asian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Economically Disadvantaged,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Students with Disability,88.89,36,32
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,300,MIDDLESEX CO VOC SCHOOL PISCATAWAY SCHOOL OF CAREER DEVELOP,Schoolwide,85.11,47,40
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,White,94,50,47
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Black,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Hispanic,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Asian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Economically Disadvantaged,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Students with Disability,93.75,64,60
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,301,MIDDLESEX CO VOC SCHOOL EAST BRUNS. SCHOOL OF CAREER DEVELOP,Schoolwide,92.42,66,61
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,White,97.01,167,162
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Black,85.71,56,48
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Hispanic,92.72,151,140
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Asian,96.59,88,85
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,American Indian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Two or More Races,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Economically Disadvantaged,95.08,183,174
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Students with Disability,91.43,105,96
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,999,Districtwide Total,Districtwide,94.18,464,437
23,MIDDLESEX,3290,MONROE TWP,5,MONROE TOWNSHIP HIGH SCHOOL,White,95.38,346,330
23,MIDDLESEX,3290,MONROE TWP,5,MONROE TOWNSHIP HIGH SCHOOL,Black,96.67,30,29
23,MIDDLESEX,3290,MONROE TWP,5,MONROE TOWNSHIP HIGH SCHOOL,Hispanic,83.33,48,40
23,MIDDLESEX,3290,MONROE TWP,5,MONROE TOWNSHIP HIGH SCHOOL,Asian,97.96,98,96
23,MIDDLESEX,3290,MONROE TWP,5,MONROE TOWNSHIP HIGH SCHOOL,American Indian,-,-,-
